tick,simTime_s,altitude_km,terrainAltitude_km,speed_mps,mode,factoryProduced,rebases,soiSwitches,distToCinder_km
0,0.0000,1.2703,0.0000,0.0000,0,0,1,0,11455.1043
10,0.1667,1.2705,0.0002,2.5386,0,2,1,0,11455.1041
20,0.3333,1.2711,0.0008,5.0771,0,4,1,0,11455.1035
30,0.5000,1.2722,0.0019,7.6157,0,6,1,0,11455.1026
40,0.6667,1.2737,0.0034,10.1543,0,8,1,0,11455.1013
50,0.8333,1.2756,0.0053,12.6929,0,10,1,0,11455.0995
60,1.0000,1.2779,0.0076,15.2315,0,12,1,0,11455.0974
70,1.1667,1.2807,0.0104,17.7701,0,14,1,0,11455.0950
80,1.3333,1.2838,0.0135,20.3087,0,16,1,0,11455.0921
90,1.5000,1.2874,0.0171,22.8474,0,18,1,0,11455.0889
100,1.6667,1.2915,0.0212,25.3861,0,20,1,0,11455.0852
110,1.8333,1.2959,0.0256,27.9248,0,22,1,0,11455.0812
120,2.0000,1.3008,0.0305,30.4635,0,24,1,0,11455.0768
130,2.1667,1.3061,0.0358,33.0022,0,26,1,0,11455.0721
140,2.3333,1.3118,0.0415,35.5410,0,28,1,0,11455.0669
150,2.5000,1.3179,0.0476,38.0798,0,30,1,0,11455.0614
160,2.6667,1.3245,0.0542,40.6187,0,32,1,0,11455.0555
170,2.8333,1.3314,0.0611,43.1575,0,34,1,0,11455.0492
180,3.0000,1.3388,0.0685,45.6964,0,36,1,0,11455.0425
190,3.1667,1.3467,0.0764,48.2354,0,38,1,0,11455.0355
200,3.3333,1.3549,0.0846,50.7744,0,40,1,0,11455.0280
210,3.5000,1.3636,0.0933,53.3135,0,42,1,0,11455.0202
220,3.6667,1.3727,0.1024,55.8526,0,44,1,0,11455.0120
230,3.8333,1.3822,0.1119,58.3917,0,46,1,0,11455.0034
240,4.0000,1.3922,0.1219,60.9309,0,48,1,0,11454.9945
250,4.1667,1.4025,0.1322,63.4702,0,50,1,0,11454.9851
260,4.3333,1.4133,0.1430,66.0095,0,52,1,0,11454.9754
270,4.5000,1.4245,0.1542,68.5488,0,54,1,0,11454.9653
280,4.6667,1.4362,0.1659,71.0883,0,56,1,0,11454.9548
290,4.8333,1.4482,0.1779,73.6278,0,58,1,0,11454.9439
300,5.0000,1.4607,0.1904,76.1673,0,60,1,0,11454.9326
310,5.1667,1.4736,0.2033,78.7070,0,62,1,0,11454.9210
320,5.3333,1.4869,0.2166,81.2467,0,64,1,0,11454.9090
330,5.5000,1.5007,0.2304,83.7865,0,66,1,0,11454.8966
340,5.6667,1.5149,0.2446,86.3263,0,68,1,0,11454.8838
350,5.8333,1.5295,0.2592,88.8662,0,70,1,0,11454.8707
360,6.0000,1.5445,0.2742,91.4063,0,72,1,0,11454.8571
370,6.1667,1.5599,0.2896,93.9463,0,74,1,0,11454.8432
380,6.3333,1.5758,0.3055,96.4865,0,76,1,0,11454.8289
390,6.5000,1.5921,0.3218,99.0268,0,78,1,0,11454.8142
400,6.6667,1.6088,0.3385,101.5671,0,80,1,0,11454.7991
410,6.8333,1.6260,0.3557,104.1076,0,82,1,0,11454.7837
420,7.0000,1.6435,0.3732,106.6481,0,84,1,0,11454.7678
430,7.1667,1.6615,0.3912,109.1888,0,86,1,0,11454.7516
440,7.3333,1.6799,0.4096,111.7295,0,88,1,0,11454.7350
450,7.5000,1.6987,0.4284,114.2703,0,90,1,0,11454.7180
460,7.6667,1.7180,0.4477,116.8113,0,92,1,0,11454.7007
470,7.8333,1.7377,0.4674,119.3523,0,94,1,0,11454.6829
480,8.0000,1.7578,0.4875,121.8935,0,96,1,0,11454.6648
490,8.1667,1.7783,0.5080,124.4347,0,98,1,0,11454.6463
500,8.3333,1.7993,0.5290,126.9761,0,100,1,0,11454.6274
510,8.5000,1.8206,0.5503,129.5176,0,102,1,0,11454.6082
520,8.6667,1.8424,0.5721,132.0592,0,104,1,0,11454.5885
530,8.8333,1.8647,0.5944,134.6009,0,106,1,0,11454.5685
540,9.0000,1.8873,0.6170,137.1427,0,108,1,0,11454.5480
550,9.1667,1.9104,0.6401,139.6847,0,110,1,0,11454.5273
560,9.3333,1.9339,0.6636,142.2268,0,112,1,0,11454.5061
570,9.5000,1.9578,0.6875,144.7690,0,114,1,0,11454.4845
580,9.6667,1.9821,0.7118,147.3114,0,116,1,0,11454.4626
590,9.8333,2.0069,0.7366,149.8539,0,118,1,0,11454.4402
600,10.0000,2.0321,0.7618,152.3965,0,120,1,0,11454.4175
610,10.1667,2.0577,0.7874,154.9392,0,122,1,0,11454.3944
620,10.3333,2.0837,0.8134,157.4821,0,124,1,0,11454.3710
630,10.5000,2.1102,0.8399,160.0252,0,126,1,0,11454.3471
640,10.6667,2.1371,0.8668,162.5683,0,128,1,0,11454.3229
650,10.8333,2.1644,0.8941,165.1117,0,130,1,0,11454.2983
660,11.0000,2.1921,0.9218,167.6551,0,132,1,0,11454.2733
670,11.1667,2.2203,0.9500,170.1988,0,134,1,0,11454.2479
680,11.3333,2.2488,0.9785,172.7425,0,136,1,0,11454.2221
690,11.5000,2.2778,1.0075,175.2865,0,138,1,0,11454.1960
700,11.6667,2.3073,1.0370,177.8306,0,140,1,0,11454.1694
710,11.8333,2.3371,1.0668,180.3748,0,142,1,0,11454.1425
720,12.0000,2.3674,1.0971,182.9192,0,144,1,0,11454.1152
730,12.1667,2.3981,1.1278,185.4638,0,146,1,0,11454.0876
740,12.3333,2.4292,1.1589,188.0085,0,148,1,0,11454.0595
750,12.5000,2.4608,1.1905,190.5535,0,150,1,0,11454.0311
760,12.6667,2.4927,1.2224,193.0985,0,152,1,0,11454.0022
770,12.8333,2.5251,1.2548,195.6438,0,154,1,0,11453.9730
780,13.0000,2.5579,1.2876,198.1892,0,156,1,0,11453.9434
790,13.1667,2.5912,1.3209,200.7348,0,158,1,0,11453.9135
800,13.3333,2.6249,1.3546,203.2806,0,160,1,0,11453.8831
810,13.5000,2.6589,1.3886,205.8266,0,162,1,0,11453.8524
820,13.6667,2.6935,1.4232,208.3727,0,164,1,0,11453.8213
830,13.8333,2.7284,1.4581,210.9191,0,166,1,0,11453.7898
840,14.0000,2.7638,1.4935,213.4656,0,168,1,0,11453.7579
850,14.1667,2.7996,1.5293,216.0123,0,170,1,0,11453.7256
860,14.3333,2.8358,1.5655,218.5592,0,172,1,0,11453.6930
870,14.5000,2.8724,1.6021,221.1064,0,174,1,0,11453.6599
880,14.6667,2.9095,1.6392,223.6537,0,176,1,0,11453.6265
890,14.8333,2.9470,1.6767,226.2012,0,178,1,0,11453.5927
900,15.0000,2.9849,1.7146,228.7489,0,180,1,0,11453.5586
910,15.1667,3.0232,1.7529,231.2968,0,182,1,0,11453.5240
920,15.3333,3.0620,1.7917,233.8449,0,184,1,0,11453.4891
930,15.5000,3.1012,1.8309,236.3933,0,186,1,0,11453.4537
940,15.6667,3.1408,1.8705,238.9418,0,188,1,0,11453.4180
950,15.8333,3.1808,1.9105,241.4906,0,190,1,0,11453.3819
960,16.0000,3.2213,1.9510,244.0395,0,192,1,0,11453.3454
970,16.1667,3.2622,1.9919,246.5887,0,194,1,0,11453.3086
980,16.3333,3.3035,2.0332,249.1381,0,196,1,0,11453.2713
990,16.5000,3.3452,2.0749,251.6878,0,198,1,0,11453.2337
1000,16.6667,3.3874,2.1171,254.2376,0,200,1,0,11453.1957
1010,16.8333,3.4299,2.1596,256.7877,0,202,1,0,11453.1573
1020,17.0000,3.4730,2.2027,259.3380,0,204,1,0,11453.1185
1030,17.1667,3.5164,2.2461,261.8886,0,206,1,0,11453.0794
1040,17.3333,3.5603,2.2900,264.4394,0,208,1,0,11453.0398
1050,17.5000,3.6045,2.3342,266.9904,0,210,1,0,11452.9999
1060,17.6667,3.6492,2.3790,269.5416,0,212,1,0,11452.9596
1070,17.8333,3.6944,2.4241,272.0931,0,214,1,0,11452.9189
1080,18.0000,3.7399,2.4696,274.6449,0,216,1,0,11452.8778
1090,18.1667,3.7859,2.5156,277.1969,0,218,1,0,11452.8364
1100,18.3333,3.8323,2.5620,279.7491,0,220,1,0,11452.7945
1110,18.5000,3.8792,2.6089,282.3016,0,222,1,0,11452.7523
1120,18.6667,3.9264,2.6561,284.8543,0,224,1,0,11452.7097
1130,18.8333,3.9741,2.7038,287.4073,0,226,1,0,11452.6667
1140,19.0000,4.0222,2.7520,289.9605,0,228,1,0,11452.6234
1150,19.1667,4.0708,2.8005,292.5140,0,230,1,0,11452.5796
1160,19.3333,4.1198,2.8495,295.0678,0,232,1,0,11452.5354
1170,19.5000,4.1691,2.8988,297.6218,0,234,1,0,11452.4909
1180,19.6667,4.2190,2.9487,300.1761,0,236,1,0,11452.4460
1190,19.8333,4.2692,2.9989,302.7306,0,238,1,0,11452.4007
1200,20.0000,4.3199,3.0496,305.2855,0,240,1,0,11452.3550
1210,20.1667,4.3710,3.1007,307.8406,0,242,1,0,11452.3090
1220,20.3333,4.4225,3.1522,310.3959,0,244,1,0,11452.2625
1230,20.5000,4.4744,3.2041,312.9516,0,246,1,0,11452.2157
1240,20.6667,4.5268,3.2565,315.5075,0,248,1,0,11452.1685
1250,20.8333,4.5796,3.3093,318.0637,0,250,1,0,11452.1209
1260,21.0000,4.6328,3.3625,320.6202,0,252,1,0,11452.0729
1270,21.1667,4.6865,3.4162,323.1769,0,254,1,0,11452.0246
1280,21.3333,4.7405,3.4702,325.7340,0,256,1,0,11451.9758
1290,21.5000,4.7951,3.5248,328.2913,0,258,1,0,11451.9267
1300,21.6667,4.8500,3.5797,330.8490,0,260,1,0,11451.8772
1310,21.8333,4.9053,3.6350,333.4069,0,262,1,0,11451.8273
1320,22.0000,4.9611,3.6908,335.9651,0,264,1,0,11451.7770
1330,22.1667,5.0173,3.7470,338.5237,0,266,1,0,11451.7263
1340,22.3333,5.0740,3.8037,341.0825,0,268,1,0,11451.6752
1350,22.5000,5.1310,3.8607,343.6416,0,270,1,0,11451.6238
1360,22.6667,5.1885,3.9182,346.2010,0,272,1,0,11451.5720
1370,22.8333,5.2464,3.9761,348.7608,0,274,1,0,11451.5198
1380,23.0000,5.3048,4.0345,351.3208,0,276,2,0,11451.4672
1390,23.1667,5.3635,4.0932,353.8812,0,278,2,0,11451.4142
1400,23.3333,5.4227,4.1524,356.4418,0,280,2,0,11451.3608
1410,23.5000,5.4823,4.2120,359.0028,0,282,2,0,11451.3071
1420,23.6667,5.5424,4.2721,361.5641,0,284,2,0,11451.2530
1430,23.8333,5.6029,4.3326,364.1257,0,286,2,0,11451.1984
1440,24.0000,5.6638,4.3935,366.6877,0,288,2,0,11451.1435
1450,24.1667,5.7251,4.4548,369.2499,0,290,2,0,11451.0883
1460,24.3333,5.7868,4.5165,371.8125,0,292,2,0,11451.0326
1470,24.5000,5.8490,4.5787,374.3754,0,294,2,0,11450.9765
1480,24.6667,5.9116,4.6413,376.9387,0,296,2,0,11450.9201
1490,24.8333,5.9747,4.7044,379.5023,0,298,2,0,11450.8633
1500,25.0000,6.0381,4.7678,382.0662,0,300,2,0,11450.8061
1510,25.1667,6.1020,4.8317,384.6304,0,302,2,0,11450.7485
1520,25.3333,6.1663,4.8960,387.1950,0,304,2,0,11450.6905
1530,25.5000,6.2311,4.9608,389.7600,0,306,2,0,11450.6321
1540,25.6667,6.2963,5.0260,392.3253,0,308,2,0,11450.5734
1550,25.8333,6.3619,5.0916,394.8909,0,310,2,0,11450.5142
1560,26.0000,6.4279,5.1576,397.4568,0,312,2,0,11450.4547
1570,26.1667,6.4944,5.2241,400.0232,0,314,2,0,11450.3948
1580,26.3333,6.5612,5.2909,402.5898,0,316,2,0,11450.3345
1590,26.5000,6.6285,5.3583,405.1569,0,318,2,0,11450.2738
1600,26.6667,6.6963,5.4260,407.7242,0,320,2,0,11450.2127
1610,26.8333,6.7645,5.4942,410.2920,0,322,2,0,11450.1513
1620,27.0000,6.8331,5.5628,412.8601,0,324,2,0,11450.0895
1630,27.1667,6.9021,5.6318,415.4285,0,326,2,0,11450.0272
1640,27.3333,6.9715,5.7012,417.9974,0,328,2,0,11449.9646
1650,27.5000,7.0414,5.7711,420.5666,0,330,2,0,11449.9016
1660,27.6667,7.1117,5.8414,423.1361,0,332,2,0,11449.8383
1670,27.8333,7.1825,5.9122,425.7061,0,334,2,0,11449.7745
1680,28.0000,7.2536,5.9833,428.2764,0,336,2,0,11449.7103
1690,28.1667,7.3252,6.0549,430.8470,0,338,2,0,11449.6458
1700,28.3333,7.3972,6.1269,433.4181,0,340,2,0,11449.5809
1710,28.5000,7.4697,6.1994,435.9895,0,342,2,0,11449.5156
1720,28.6667,7.5426,6.2723,438.5614,0,344,2,0,11449.4499
1730,28.8333,7.6159,6.3456,441.1336,0,346,2,0,11449.3838
1740,29.0000,7.6896,6.4193,443.7061,0,348,2,0,11449.3173
1750,29.1667,7.7638,6.4935,446.2791,0,350,2,0,11449.2505
1760,29.3333,7.8384,6.5681,448.8525,0,352,2,0,11449.1832
1770,29.5000,7.9134,6.6431,451.4263,0,354,2,0,11449.1156
1780,29.6667,7.9888,6.7185,454.0004,0,356,2,0,11449.0476
1790,29.8333,8.0647,6.7944,456.5750,0,358,2,0,11448.9792
1800,30.0000,8.1410,6.8707,459.1499,0,360,2,0,11448.9104
1810,30.1667,8.2178,6.9475,461.7253,0,362,2,0,11448.8412
1820,30.3333,8.2949,7.0246,464.3010,0,364,2,0,11448.7716
1830,30.5000,8.3725,7.1022,466.8772,0,366,2,0,11448.7017
1840,30.6667,8.4506,7.1803,469.4537,0,368,2,0,11448.6314
1850,30.8333,8.5290,7.2587,472.0307,0,370,2,0,11448.5606
1860,31.0000,8.6079,7.3376,474.6081,0,372,2,0,11448.4895
1870,31.1667,8.6872,7.4169,477.1859,0,374,2,0,11448.4180
1880,31.3333,8.7670,7.4967,479.7641,0,376,2,0,11448.3461
1890,31.5000,8.8472,7.5769,482.3427,0,378,2,0,11448.2739
1900,31.6667,8.9278,7.6575,484.9218,0,380,2,0,11448.2012
1910,31.8333,9.0088,7.7385,487.5012,0,382,2,0,11448.1282
1920,32.0000,9.0903,7.8200,490.0811,0,384,2,0,11448.0547
1930,32.1667,9.1722,7.9019,492.6614,0,386,2,0,11447.9809
1940,32.3333,9.2545,7.9842,495.2422,0,388,2,0,11447.9067
1950,32.5000,9.3372,8.0669,497.8234,0,390,3,0,11447.8321
1960,32.6667,9.4204,8.1501,500.4050,0,392,3,0,11447.7571
1970,32.8333,9.5040,8.2337,502.9870,0,394,3,0,11447.6817
1980,33.0000,9.5881,8.3178,505.5695,0,396,3,0,11447.6060
1990,33.1667,9.6726,8.4023,508.1524,0,398,3,0,11447.5298
2000,33.3333,9.7575,8.4872,510.7358,0,400,3,0,11447.4533
2010,33.5000,9.8428,8.5725,513.3196,0,402,3,0,11447.3764
2020,33.6667,9.9286,8.6583,515.9038,0,404,3,0,11447.2991
2030,33.8333,10.0148,8.7445,518.4885,0,406,3,0,11447.2214
2040,34.0000,10.1014,8.8311,521.0736,0,408,3,0,11447.1433
2050,34.1667,10.1885,8.9182,523.6592,0,410,3,0,11447.0648
2060,34.3333,10.2760,9.0057,526.2452,0,412,3,0,11446.9859
2070,34.5000,10.3639,9.0936,528.8317,0,414,3,0,11446.9067
2080,34.6667,10.4522,9.1819,531.4187,0,416,3,0,11446.8270
2090,34.8333,10.5410,9.2707,534.0061,0,418,3,0,11446.7470
2100,35.0000,10.6302,9.3599,536.5940,0,420,3,0,11446.6666
2110,35.1667,10.7199,9.4496,539.1823,0,422,3,0,11446.5858
2120,35.3333,10.8100,9.5397,541.7711,0,424,3,0,11446.5046
2130,35.5000,10.9005,9.6302,544.3603,0,426,3,0,11446.4230
2140,35.6667,10.9914,9.7211,546.9501,0,428,3,0,11446.3410
2150,35.8333,11.0828,9.8125,549.5403,0,430,3,0,11446.2586
2160,36.0000,11.1746,9.9043,552.1309,0,432,3,0,11446.1759
2170,36.1667,11.2668,9.9965,554.7221,0,434,3,0,11446.0927
2180,36.3333,11.3595,10.0892,557.3137,0,436,3,0,11446.0092
2190,36.5000,11.4526,10.1823,559.9058,0,438,3,0,11445.9253
2200,36.6667,11.5461,10.2758,562.4984,0,440,3,0,11445.8410
2210,36.8333,11.6401,10.3698,565.0914,0,442,3,0,11445.7563
2220,37.0000,11.7345,10.4642,567.6850,0,444,3,0,11445.6712
2230,37.1667,11.8293,10.5590,570.2790,0,446,3,0,11445.5857
2240,37.3333,11.9246,10.6543,572.8736,0,448,3,0,11445.4999
2250,37.5000,12.0203,10.7500,575.4686,0,450,3,0,11445.4136
2260,37.6667,12.1164,10.8461,578.0641,0,452,3,0,11445.3269
2270,37.8333,12.2130,10.9427,580.6601,0,454,3,0,11445.2399
2280,38.0000,12.3100,11.0397,583.2566,0,456,3,0,11445.1525
2290,38.1667,12.4074,11.1371,585.8536,0,458,3,0,11445.0647
2300,38.3333,12.5053,11.2350,588.4511,0,460,3,0,11444.9765
2310,38.5000,12.6035,11.3333,591.0491,0,462,3,0,11444.8879
2320,38.6667,12.7023,11.4320,593.6476,0,464,3,0,11444.7989
2330,38.8333,12.8014,11.5311,596.2466,0,466,3,0,11444.7095
2340,39.0000,12.9010,11.6307,598.8461,0,468,3,0,11444.6197
2350,39.1667,13.0010,11.7307,601.4461,0,470,3,0,11444.5296
2360,39.3333,13.1015,11.8312,604.0467,0,472,3,0,11444.4390
2370,39.5000,13.2024,11.9321,606.6477,0,474,3,0,11444.3481
2380,39.6667,13.3037,12.0334,609.2493,0,476,4,0,11444.2568
2390,39.8333,13.4055,12.1352,611.8514,0,478,4,0,11444.1650
2400,40.0000,13.5077,12.2374,614.4540,0,480,4,0,11444.0729
2410,40.1667,13.6103,12.3400,617.0571,0,482,4,0,11443.9804
2420,40.3333,13.7134,12.4431,619.6608,0,484,4,0,11443.8875
2430,40.5000,13.8169,12.5466,622.2650,0,486,4,0,11443.7943
2440,40.6667,13.9208,12.6505,624.8697,0,488,4,0,11443.7006
2450,40.8333,14.0251,12.7548,627.4749,0,490,4,0,11443.6065
2460,41.0000,14.1299,12.8596,630.0807,0,492,4,0,11443.5121
2470,41.1667,14.2352,12.9649,632.6870,0,494,4,0,11443.4172
2480,41.3333,14.3408,13.0705,635.2938,0,496,4,0,11443.3220
2490,41.5000,14.4469,13.1766,637.9012,0,498,4,0,11443.2263
2500,41.6667,14.5535,13.2832,640.5091,0,500,4,0,11443.1303
2510,41.8333,14.6604,13.3901,643.1176,0,502,4,0,11443.0339
2520,42.0000,14.7678,13.4975,645.7266,0,504,4,0,11442.9371
2530,42.1667,14.8757,13.6054,648.3361,0,506,4,0,11442.8399
2540,42.3333,14.9840,13.7137,650.9462,0,508,4,0,11442.7423
2550,42.5000,15.0927,13.8224,653.5569,0,510,4,0,11442.6443
2560,42.6667,15.2018,13.9315,656.1681,0,512,4,0,11442.5459
2570,42.8333,15.3114,14.0411,658.7798,0,514,4,0,11442.4472
2580,43.0000,15.4214,14.1511,661.3921,0,516,4,0,11442.3480
2590,43.1667,15.5318,14.2615,664.0050,0,518,4,0,11442.2485
2600,43.3333,15.6427,14.3724,666.6184,0,520,4,0,11442.1485
2610,43.5000,15.7541,14.4838,669.2324,0,522,4,0,11442.0482
2620,43.6667,15.8658,14.5955,671.8469,0,524,4,0,11441.9475
2630,43.8333,15.9780,14.7077,674.4620,0,526,4,0,11441.8463
2640,44.0000,16.0906,14.8203,677.0777,0,528,4,0,11441.7448
2650,44.1667,16.2037,14.9334,679.6939,0,530,4,0,11441.6429
2660,44.3333,16.3172,15.0469,682.3107,0,532,4,0,11441.5406
2670,44.5000,16.4311,15.1608,684.9281,0,534,4,0,11441.4379
2680,44.6667,16.5455,15.2752,687.5461,0,536,4,0,11441.3349
2690,44.8333,16.6603,15.3900,690.1646,0,538,4,0,11441.2314
2700,45.0000,16.7756,15.5053,692.7837,0,540,4,0,11441.1275
2710,45.1667,16.8912,15.6209,695.4034,0,542,4,0,11441.0232
2720,45.3333,17.0074,15.7371,698.0237,0,544,4,0,11440.9186
2730,45.5000,17.1239,15.8536,700.6445,0,546,4,0,11440.8135
2740,45.6667,17.2409,15.9706,703.2659,0,548,4,0,11440.7081
2750,45.8333,17.3583,16.0880,705.8880,0,550,5,0,11440.6023
2760,46.0000,17.4762,16.2059,708.5106,0,552,5,0,11440.4960
2770,46.1667,17.5945,16.3242,711.1338,0,554,5,0,11440.3894
2780,46.3333,17.7132,16.4429,713.7576,0,556,5,0,11440.2824
2790,46.5000,17.8324,16.5621,716.3820,0,558,5,0,11440.1750
2800,46.6667,17.9520,16.6817,719.0070,0,560,5,0,11440.0672
2810,46.8333,18.0721,16.8018,721.6325,0,562,5,0,11439.9590
2820,47.0000,18.1926,16.9223,724.2587,0,564,5,0,11439.8504
2830,47.1667,18.3135,17.0432,726.8855,0,566,5,0,11439.7414
2840,47.3333,18.4349,17.1646,729.5129,0,568,5,0,11439.6320
2850,47.5000,18.5567,17.2864,732.1409,0,570,5,0,11439.5222
2860,47.6667,18.6789,17.4086,734.7695,0,572,5,0,11439.4120
2870,47.8333,18.8016,17.5313,737.3987,0,574,5,0,11439.3015
2880,48.0000,18.9247,17.6544,740.0285,0,576,5,0,11439.1905
2890,48.1667,19.0483,17.7780,742.6589,0,578,5,0,11439.0791
2900,48.3333,19.1723,17.9020,745.2900,0,580,5,0,11438.9674
2910,48.5000,19.2967,18.0264,747.9216,0,582,5,0,11438.8552
2920,48.6667,19.4216,18.1513,750.5539,0,584,5,0,11438.7427
2930,48.8333,19.5469,18.2766,753.1868,0,586,5,0,11438.6298
2940,49.0000,19.6727,18.4024,755.8203,0,588,5,0,11438.5164
2950,49.1667,19.7988,18.5285,758.4545,0,590,5,0,11438.4027
2960,49.3333,19.9255,18.6552,761.0892,0,592,5,0,11438.2886
2970,49.5000,20.0525,18.7822,763.7246,0,594,5,0,11438.1741
2980,49.6667,20.1800,18.9097,766.3607,0,596,5,0,11438.0592
2990,49.8333,20.3080,19.0377,768.9973,0,598,5,0,11437.9438
3000,50.0000,20.4364,19.1661,771.6346,0,600,5,0,11437.8281
3010,50.1667,20.5652,19.2949,774.2725,0,602,5,0,11437.7120
3020,50.3333,20.6945,19.4242,776.9111,0,604,5,0,11437.5955
3030,50.5000,20.8242,19.5539,779.5503,0,606,5,0,11437.4786
3040,50.6667,20.9543,19.6840,782.1901,0,608,5,0,11437.3613
3050,50.8333,21.0849,19.8146,784.8306,0,610,5,0,11437.2437
3060,51.0000,21.2159,19.9456,787.4717,0,612,5,0,11437.1256
3070,51.1667,21.3474,20.0771,790.1135,0,614,6,0,11437.0071
3080,51.3333,21.4793,20.2090,792.7559,0,616,6,0,11436.8882
3090,51.5000,21.6116,20.3413,795.3989,0,618,6,0,11436.7690
3100,51.6667,21.7444,20.4741,798.0426,0,620,6,0,11436.6493
3110,51.8333,21.8777,20.6074,800.6870,0,622,6,0,11436.5292
3120,52.0000,22.0113,20.7410,803.3320,0,624,6,0,11436.4088
3130,52.1667,22.1454,20.8751,805.9776,0,626,6,0,11436.2879
3140,52.3333,22.2800,21.0097,808.6240,0,628,6,0,11436.1666
3150,52.5000,22.4150,21.1447,811.2709,0,630,6,0,11436.0450
3160,52.6667,22.5504,21.2801,813.9186,0,632,6,0,11435.9229
3170,52.8333,22.6863,21.4160,816.5669,0,634,6,0,11435.8005
3180,53.0000,22.8226,21.5523,819.2158,0,636,6,0,11435.6776
3190,53.1667,22.9594,21.6891,821.8655,0,638,6,0,11435.5544
3200,53.3333,23.0966,21.8263,824.5158,0,640,6,0,11435.4307
3210,53.5000,23.2342,21.9639,827.1667,0,642,6,0,11435.3067
3220,53.6667,23.3723,22.1020,829.8184,0,644,6,0,11435.1823
3230,53.8333,23.5108,22.2405,832.4707,0,646,6,0,11435.0574
3240,54.0000,23.6498,22.3795,835.1237,0,648,6,0,11434.9322
3250,54.1667,23.7892,22.5189,837.7773,0,650,6,0,11434.8066
3260,54.3333,23.9290,22.6587,840.4317,0,652,6,0,11434.6805
3270,54.5000,24.0693,22.7990,843.0867,0,654,6,0,11434.5541
3280,54.6667,24.2101,22.9398,845.7424,0,656,6,0,11434.4273
3290,54.8333,24.3512,23.0809,848.3987,0,658,6,0,11434.3000
3300,55.0000,24.4929,23.2226,851.0558,0,660,6,0,11434.1724
3310,55.1667,24.6349,23.3646,853.7135,0,662,6,0,11434.0444
3320,55.3333,24.7774,23.5071,856.3720,0,664,6,0,11433.9160
3330,55.5000,24.9204,23.6501,859.0311,0,666,6,0,11433.7872
3340,55.6667,25.0638,23.7935,861.6909,0,668,6,0,11433.6579
3350,55.8333,25.2076,23.9373,864.3514,0,670,6,0,11433.5283
3360,56.0000,25.3519,24.0816,867.0126,0,672,7,0,11433.3983
3370,56.1667,25.4966,24.2263,869.6745,0,674,7,0,11433.2679
3380,56.3333,25.6418,24.3715,872.3371,0,676,7,0,11433.1371
3390,56.5000,25.7874,24.5171,875.0004,0,678,7,0,11433.0058
3400,56.6667,25.9334,24.6631,877.6644,0,680,7,0,11432.8742
3410,56.8333,26.0799,24.8096,880.3291,0,682,7,0,11432.7422
3420,57.0000,26.2269,24.9566,882.9945,0,684,7,0,11432.6098
3430,57.1667,26.3743,25.1040,885.6606,0,686,7,0,11432.4770
3440,57.3333,26.5221,25.2518,888.3274,0,688,7,0,11432.3438
3450,57.5000,26.6704,25.4001,890.9949,0,690,7,0,11432.2101
3460,57.6667,26.8191,25.5488,893.6631,0,692,7,0,11432.0761
3470,57.8333,26.9683,25.6980,896.3321,0,694,7,0,11431.9417
3480,58.0000,27.1179,25.8476,899.0017,0,696,7,0,11431.8069
3490,58.1667,27.2679,25.9976,901.6721,0,698,7,0,11431.6717
3500,58.3333,27.4184,26.1481,904.3432,0,700,7,0,11431.5360
3510,58.5000,27.5694,26.2991,907.0150,0,702,7,0,11431.4000
3520,58.6667,27.7208,26.4505,909.6875,0,704,7,0,11431.2636
3530,58.8333,27.8726,26.6023,912.3607,0,706,7,0,11431.1268
3540,59.0000,28.0249,26.7546,915.0347,0,708,7,0,11430.9896
3550,59.1667,28.1776,26.9073,917.7094,0,710,7,0,11430.8519
3560,59.3333,28.3308,27.0605,920.3848,0,712,7,0,11430.7139
3570,59.5000,28.4844,27.2141,923.0610,0,714,7,0,11430.5755
3580,59.6667,28.6385,27.3682,925.7379,0,716,7,0,11430.4366
3590,59.8333,28.7930,27.5227,928.4155,0,718,7,0,11430.2974
3600,60.0000,28.9480,27.6777,931.0938,0,720,7,0,11430.1578
3610,60.1667,29.1034,27.8331,933.7729,0,722,7,0,11430.0177
3620,60.3333,29.2592,27.9889,936.4527,0,724,7,0,11429.8773
3630,60.5000,29.4155,28.1452,939.1332,0,726,8,0,11429.7365
3640,60.6667,29.5723,28.3020,941.8145,0,728,8,0,11429.5952
3650,60.8333,29.7295,28.4592,944.4966,0,730,8,0,11429.4536
3660,61.0000,29.8871,28.6168,947.1793,0,732,8,0,11429.3115
3670,61.1667,30.0452,28.7749,949.8628,0,734,8,0,11429.1691
3680,61.3333,30.2037,28.9334,952.5471,0,736,8,0,11429.0262
3690,61.5000,30.3627,29.0924,955.2321,0,738,8,0,11428.8830
3700,61.6667,30.5221,29.2518,957.9179,0,740,8,0,11428.7393
3710,61.8333,30.6820,29.4117,960.6044,0,742,8,0,11428.5953
3720,62.0000,30.8423,29.5720,963.2916,0,744,8,0,11428.4508
3730,62.1667,31.0031,29.7328,965.9796,0,746,8,0,11428.3059
3740,62.3333,31.1643,29.8940,968.6684,0,748,8,0,11428.1607
3750,62.5000,31.3260,30.0557,971.3579,0,750,8,0,11428.0150
3760,62.6667,31.4881,30.2178,974.0482,0,752,8,0,11427.8689
3770,62.8333,31.6507,30.3804,976.7392,0,754,8,0,11427.7224
3780,63.0000,31.8137,30.5434,979.4310,0,756,8,0,11427.5756
